src_ip,src_port,dst_ip,dst_port,proto,service,conn_state,src_bytes,dst_bytes,duration,anomaly_score,label,type
192.168.1.193,49663,192.168.1.33,80,tcp,-,REJ,0,0,0.005204,0.0372,1,backdoor
192.168.1.193,49531,192.168.1.33,80,tcp,-,REJ,0,0,0.011506,0.0371,1,backdoor
192.168.1.193,49479,192.168.1.37,8080,tcp,-,REJ,0,0,0.007847,0.0371,1,backdoor
192.168.1.193,49778,192.168.1.37,8080,tcp,-,REJ,0,0,0.007937,0.0371,1,backdoor
192.168.1.193,49426,192.168.1.33,80,tcp,-,REJ,0,0,0.012933,0.0371,1,backdoor
192.168.1.193,49546,192.168.1.37,8080,tcp,-,REJ,0,0,0.01002,0.0371,1,backdoor
192.168.1.193,49246,192.168.1.37,8080,tcp,-,REJ,0,0,0.006647,0.0371,1,backdoor
192.168.1.193,49964,192.168.1.33,80,tcp,-,REJ,0,0,0.009513,0.0371,1,backdoor
192.168.1.193,49503,192.168.1.33,80,tcp,-,REJ,0,0,0.010063,0.0371,1,backdoor
192.168.1.193,49615,192.168.1.33,80,tcp,-,REJ,0,0,0.003745,0.0371,1,backdoor
192.168.1.193,49946,192.168.1.33,80,tcp,-,REJ,0,0,0.007,0.0371,1,backdoor
192.168.1.193,49866,192.168.1.37,8080,tcp,-,REJ,0,0,0.008596,0.0371,1,backdoor
192.168.1.193,49678,192.168.1.33,80,tcp,-,REJ,0,0,0.008378,0.0371,1,backdoor
192.168.1.193,49588,192.168.1.33,80,tcp,-,REJ,0,0,0.008051,0.0371,1,backdoor
192.168.1.193,49582,192.168.1.33,80,tcp,-,REJ,0,0,0.006526,0.0371,1,backdoor
192.168.1.193,49663,192.168.1.33,80,tcp,-,REJ,0,0,0.011035,0.0371,1,backdoor
192.168.1.193,49731,192.168.1.33,80,tcp,-,REJ,0,0,0.005856,0.0371,1,backdoor
192.168.1.193,49846,192.168.1.33,80,tcp,-,REJ,0,0,0.01541,0.0371,1,backdoor
192.168.1.193,49465,192.168.1.37,8080,tcp,-,REJ,0,0,0.006457,0.0371,1,backdoor
192.168.1.193,49648,192.168.1.33,80,tcp,-,REJ,0,0,0.008415,0.0371,1,backdoor
192.168.1.193,49420,192.168.1.33,80,tcp,-,REJ,0,0,0.008166,0.0371,1,backdoor
192.168.1.17,138,192.168.1.255,138,udp,-,S0,759,0,2.969804,0.037,0,normal
192.168.1.190,2512,193.0.9.2,53,udp,dns,SF,101,752,1.632202,0.0367,0,normal
192.168.1.17,57407,239.255.255.250,1900,udp,-,S0,696,0,2.968972,0.0366,0,normal
192.168.1.193,49685,192.168.1.37,8080,tcp,-,REJ,0,0,0.002751,0.0366,1,backdoor
192.168.1.32,53921,192.168.1.190,512,tcp,-,REJ,0,0,0.019193,0.0366,1,scanning
192.168.1.32,35721,192.168.1.250,5101,tcp,-,REJ,0,0,0.02024,0.0366,1,scanning
192.168.1.193,49756,192.168.1.33,80,tcp,-,REJ,0,0,0.003119,0.0366,1,backdoor
192.168.1.30,25,192.168.1.152,25,tcp,-,REJ,0,0,0.02029,0.0366,1,dos
192.168.1.193,49609,192.168.1.37,8080,tcp,-,REJ,0,0,0.002967,0.0366,1,backdoor
192.168.1.193,49728,192.168.1.37,8080,tcp,-,REJ,0,0,0.003005,0.0366,1,backdoor
192.168.1.193,49973,192.168.1.33,80,tcp,-,REJ,0,0,0.002946,0.0366,1,backdoor
192.168.1.31,60312,192.168.1.1,53,udp,dns,SF,80,248,1.634099,0.0364,1,injection
192.168.1.31,54801,192.168.1.133,4445,tcp,-,REJ,0,0,0.016095,0.0364,1,scanning
192.168.1.152,1732,192.168.1.152,1732,tcp,-,S0,0,0,0.314014,0.0364,0,normal
192.168.1.30,58,192.168.1.193,58,tcp,-,REJ,0,0,0.016888,0.0364,1,dos
192.168.1.30,53577,192.168.1.1,53,udp,dns,SF,102,102,3.308909,0.0363,1,ddos
192.168.1.30,42908,192.168.1.152,7001,tcp,-,REJ,0,0,0.004859,0.0361,1,scanning
192.168.1.30,42908,192.168.1.152,4444,tcp,-,REJ,0,0,0.005136,0.0361,1,scanning
192.168.1.32,53921,192.168.1.152,1068,tcp,-,REJ,0,0,0.005039,0.0361,1,scanning
192.168.1.30,42908,192.168.1.152,9111,tcp,-,REJ,0,0,0.004646,0.0361,1,scanning
192.168.1.30,42908,192.168.1.152,1044,tcp,-,REJ,0,0,0.004995,0.0361,1,scanning
192.168.1.190,3,192.26.92.30,3,icmp,-,OTH,0,0,0.0,0.0361,0,normal
192.168.1.190,3,203.119.86.101,3,icmp,-,OTH,0,0,0.0,0.0361,0,normal
192.168.1.30,42908,192.168.1.152,7443,tcp,-,REJ,0,0,0.00459,0.0361,1,scanning
192.168.1.30,49500,192.168.1.250,7100,tcp,-,REJ,0,0,0.004273,0.0361,1,scanning
192.168.1.30,58022,192.168.1.184,21,tcp,-,REJ,0,0,0.030903,0.0361,1,password
192.168.1.30,42908,192.168.1.152,10001,tcp,-,REJ,0,0,0.005192,0.0361,1,scanning
192.168.1.30,42908,192.168.1.152,464,tcp,-,REJ,0,0,0.00538,0.0361,1,scanning
192.168.1.30,42908,192.168.1.152,12174,tcp,-,REJ,0,0,0.004851,0.0361,1,scanning
192.168.1.30,42908,192.168.1.152,1154,tcp,-,REJ,0,0,0.004645,0.0361,1,scanning
192.168.1.30,50720,192.168.1.152,21,tcp,-,REJ,0,0,0.033193,0.0361,1,password
192.168.1.32,53921,192.168.1.190,3920,tcp,-,REJ,0,0,0.004277,0.0361,1,scanning
192.168.1.30,42908,192.168.1.152,1328,tcp,-,REJ,0,0,0.004215,0.0361,1,scanning
192.168.1.32,53921,192.168.1.152,5911,tcp,-,REJ,0,0,0.003584,0.0359,1,scanning
192.168.1.32,54768,192.168.1.133,749,tcp,-,REJ,0,0,0.003767,0.0359,1,scanning
192.168.1.32,35482,192.168.1.133,5906,tcp,-,REJ,0,0,0.008897,0.0359,1,scanning
192.168.1.32,61359,192.168.1.190,199,tcp,-,REJ,0,0,0.007122,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,3918,tcp,-,REJ,0,0,0.007094,0.0359,1,scanning
192.168.1.30,93,192.168.1.152,93,tcp,-,REJ,0,0,0.014877,0.0359,1,dos
192.168.1.32,61369,192.168.1.190,199,tcp,-,REJ,0,0,0.00404,0.0359,1,scanning
192.168.1.30,42953,192.168.1.152,110,tcp,-,REJ,0,0,0.007788,0.0359,1,scanning
192.168.1.30,80,192.168.1.193,80,tcp,-,REJ,0,0,0.007591,0.0359,1,dos
192.168.1.30,42908,192.168.1.152,427,tcp,-,REJ,0,0,0.005659,0.0359,1,scanning
192.168.1.32,53921,192.168.1.152,222,tcp,-,REJ,0,0,0.003622,0.0359,1,scanning
192.168.1.30,62946,192.168.1.133,616,tcp,-,REJ,0,0,0.003624,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,7103,tcp,-,REJ,0,0,0.013435,0.0359,1,scanning
192.168.1.32,53921,192.168.1.190,5911,tcp,-,REJ,0,0,0.006475,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,12000,tcp,-,REJ,0,0,0.00775,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,2045,tcp,-,REJ,0,0,0.006717,0.0359,1,scanning
192.168.1.32,53921,192.168.1.190,3011,tcp,-,REJ,0,0,0.011193,0.0359,1,scanning
192.168.1.30,49500,192.168.1.250,705,tcp,-,REJ,0,0,0.003901,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,1001,tcp,-,REJ,0,0,0.003814,0.0359,1,scanning
192.168.1.32,53921,192.168.1.152,10629,tcp,-,REJ,0,0,0.003885,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,2190,tcp,-,REJ,0,0,0.006943,0.0359,1,scanning
192.168.1.30,50567,192.168.1.190,427,tcp,-,REJ,0,0,0.009524,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,3827,tcp,-,REJ,0,0,0.005767,0.0359,1,scanning
192.168.1.30,45973,192.168.1.152,110,tcp,-,REJ,0,0,0.00396,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,3986,tcp,-,REJ,0,0,0.007934,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,1583,tcp,-,REJ,0,0,0.003929,0.0359,1,scanning
192.168.1.30,30,192.168.1.152,30,tcp,-,REJ,0,0,0.008108,0.0359,1,dos
192.168.1.32,61352,192.168.1.190,199,tcp,-,REJ,0,0,0.003611,0.0359,1,scanning
192.168.1.30,26,192.168.1.152,26,tcp,-,REJ,0,0,0.006331,0.0359,1,dos
192.168.1.32,61171,192.168.1.250,843,tcp,-,REJ,0,0,0.003852,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,1087,tcp,-,REJ,0,0,0.008017,0.0359,1,scanning
192.168.1.32,53921,192.168.1.190,1071,tcp,-,REJ,0,0,0.004105,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,5631,tcp,-,REJ,0,0,0.003914,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,902,tcp,-,REJ,0,0,0.007237,0.0359,1,scanning
192.168.1.30,47,192.168.1.190,47,tcp,-,REJ,0,0,0.006197,0.0359,1,dos
192.168.1.32,53921,192.168.1.79,5906,tcp,-,REJ,0,0,0.01165,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,3905,tcp,-,REJ,0,0,0.005738,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,4567,tcp,-,REJ,0,0,0.012758,0.0359,1,scanning
192.168.1.32,53921,192.168.1.152,10001,tcp,-,REJ,0,0,0.009364,0.0359,1,scanning
192.168.1.32,53921,192.168.1.152,625,tcp,-,REJ,0,0,0.003721,0.0359,1,scanning
192.168.1.32,53921,192.168.1.190,1076,tcp,-,REJ,0,0,0.010418,0.0359,1,scanning
192.168.1.30,42908,192.168.1.152,8292,tcp,-,REJ,0,0,0.005613,0.0359,1,scanning
192.168.1.32,53921,192.168.1.152,5801,tcp,-,REJ,0,0,0.014736,0.0359,1,scanning
192.168.1.32,53921,192.168.1.152,3517,tcp,-,REJ,0,0,0.006293,0.0359,1,scanning
192.168.1.190,3,193.0.9.10,3,icmp,-,OTH,0,0,0.0,0.0358,0,normal
192.168.1.190,3,204.61.216.50,3,icmp,-,OTH,0,0,0.0,0.0358,0,normal
192.168.1.190,3,192.5.6.30,3,icmp,-,OTH,0,0,0.0,0.0356,0,normal
192.168.1.31,53831,192.168.1.1,53,udp,dns,SF,116,478,0.768958,0.0356,1,scanning
192.168.1.30,78,192.168.1.193,78,tcp,-,REJ,0,0,0.003388,0.0355,1,dos
192.168.1.32,53992,192.168.1.79,587,tcp,-,REJ,0,0,0.0032,0.0355,1,scanning
192.168.1.32,53921,192.168.1.79,1186,tcp,-,REJ,0,0,0.002753,0.0355,1,scanning
192.168.1.30,14,192.168.1.193,14,tcp,-,REJ,0,0,0.003424,0.0355,1,dos
192.168.1.32,53921,192.168.1.152,7025,tcp,-,REJ,0,0,0.003517,0.0355,1,scanning
192.168.1.30,42908,192.168.1.152,4129,tcp,-,REJ,0,0,0.003202,0.0355,1,scanning
192.168.1.31,54801,192.168.1.133,3269,tcp,-,REJ,0,0,0.003279,0.0355,1,scanning
192.168.1.32,53921,192.168.1.190,545,tcp,-,REJ,0,0,0.003235,0.0355,1,scanning
192.168.1.30,63027,192.168.1.152,8080,tcp,-,REJ,0,0,0.003214,0.0355,1,scanning
192.168.1.32,53921,192.168.1.190,10629,tcp,-,REJ,0,0,0.003467,0.0355,1,scanning
192.168.1.32,53921,192.168.1.190,5225,tcp,-,REJ,0,0,0.003242,0.0355,1,scanning
192.168.1.32,53921,192.168.1.79,1061,tcp,-,REJ,0,0,0.003222,0.0355,1,scanning
192.168.1.32,53157,192.168.1.79,993,tcp,-,REJ,0,0,0.00286,0.0355,1,scanning
192.168.1.30,42908,192.168.1.152,10628,tcp,-,REJ,0,0,0.002721,0.0355,1,scanning
192.168.1.193,49241,192.168.1.37,8080,tcp,-,REJ,0,0,0.000117,0.0354,1,backdoor
192.168.1.193,49180,192.168.1.33,8080,tcp,-,REJ,0,0,0.000109,0.0354,1,backdoor
192.168.1.193,49233,192.168.1.37,8080,tcp,-,REJ,0,0,0.000189,0.0354,1,backdoor
192.168.1.193,49234,192.168.1.37,8080,tcp,-,REJ,0,0,0.000112,0.0354,1,backdoor
192.168.1.193,49233,192.168.1.37,8080,tcp,-,REJ,0,0,0.000125,0.0354,1,backdoor
192.168.1.193,49181,192.168.1.37,8080,tcp,-,REJ,0,0,0.00012,0.0354,1,backdoor
192.168.1.30,46534,192.168.1.152,21,tcp,-,REJ,0,0,0.022018,0.0354,1,password
192.168.1.193,49241,192.168.1.37,8080,tcp,-,REJ,0,0,0.000106,0.0354,1,backdoor
192.168.1.193,49233,192.168.1.37,8080,tcp,-,REJ,0,0,0.000166,0.0354,1,backdoor
192.168.1.193,49195,192.168.1.33,8080,tcp,-,REJ,0,0,0.000135,0.0354,1,backdoor
192.168.1.193,49243,192.168.1.37,8080,tcp,-,REJ,0,0,0.000108,0.0354,1,backdoor
192.168.1.193,50016,192.168.1.37,8080,tcp,-,REJ,0,0,0.001729,0.0353,1,backdoor
192.168.1.193,50074,192.168.1.37,8080,tcp,-,REJ,0,0,0.002462,0.0353,1,backdoor
192.168.1.193,49779,192.168.1.33,80,tcp,-,REJ,0,0,0.002358,0.0353,1,backdoor
192.168.1.193,49999,192.168.1.37,8080,tcp,-,REJ,0,0,0.002513,0.0353,1,backdoor
192.168.1.193,49554,192.168.1.37,8080,tcp,-,REJ,0,0,0.002543,0.0353,1,backdoor
192.168.1.193,49534,192.168.1.33,80,tcp,-,REJ,0,0,0.002639,0.0353,1,backdoor
192.168.1.193,49701,192.168.1.37,8080,tcp,-,REJ,0,0,0.001539,0.0353,1,backdoor
192.168.1.193,49577,192.168.1.37,8080,tcp,-,REJ,0,0,0.001875,0.0352,1,backdoor
192.168.1.193,49546,192.168.1.37,8080,tcp,-,REJ,0,0,0.002243,0.0352,1,backdoor
192.168.1.193,49246,192.168.1.37,8080,tcp,-,REJ,0,0,0.001837,0.0352,1,backdoor
192.168.1.193,49901,192.168.1.37,8080,tcp,-,REJ,0,0,0.002268,0.0352,1,backdoor
192.168.1.193,49880,192.168.1.37,8080,tcp,-,REJ,0,0,0.002023,0.0352,1,backdoor
192.168.1.193,50052,192.168.1.37,8080,tcp,-,REJ,0,0,0.001924,0.0352,1,backdoor
192.168.1.193,49382,192.168.1.37,8080,tcp,-,REJ,0,0,0.001102,0.0351,1,backdoor
192.168.1.193,49674,192.168.1.37,8080,tcp,-,REJ,0,0,0.00041,0.0351,1,backdoor
192.168.1.193,49709,192.168.1.37,8080,tcp,-,REJ,0,0,0.001114,0.0351,1,backdoor
192.168.1.193,49860,192.168.1.37,8080,tcp,-,REJ,0,0,0.001481,0.0351,1,backdoor
192.168.1.193,49387,192.168.1.37,8080,tcp,-,REJ,0,0,0.00039,0.0351,1,backdoor
192.168.1.193,49436,192.168.1.37,8080,tcp,-,REJ,0,0,0.000384,0.0351,1,backdoor
192.168.1.193,49422,192.168.1.37,8080,tcp,-,REJ,0,0,0.000349,0.0351,1,backdoor
192.168.1.193,49638,192.168.1.33,80,tcp,-,REJ,0,0,0.000275,0.0351,1,backdoor
192.168.1.193,49897,192.168.1.37,8080,tcp,-,REJ,0,0,0.000315,0.0351,1,backdoor
192.168.1.193,49404,192.168.1.33,80,tcp,-,REJ,0,0,0.000297,0.0351,1,backdoor
192.168.1.193,49559,192.168.1.33,80,tcp,-,REJ,0,0,0.000287,0.0351,1,backdoor
192.168.1.193,49583,192.168.1.37,8080,tcp,-,REJ,0,0,0.00036,0.0351,1,backdoor
192.168.1.193,49263,192.168.1.37,8080,tcp,-,REJ,0,0,0.000293,0.0351,1,backdoor
192.168.1.193,49691,192.168.1.33,80,tcp,-,REJ,0,0,0.000287,0.0351,1,backdoor
192.168.1.193,50097,192.168.1.37,8080,tcp,-,REJ,0,0,0.000478,0.0351,1,backdoor
192.168.1.193,49652,192.168.1.37,8080,tcp,-,REJ,0,0,0.000327,0.0351,1,backdoor
192.168.1.193,49976,192.168.1.33,80,tcp,-,REJ,0,0,0.00141,0.0351,1,backdoor
192.168.1.193,49438,192.168.1.33,80,tcp,-,REJ,0,0,0.000516,0.0351,1,backdoor
192.168.1.193,49871,192.168.1.33,80,tcp,-,REJ,0,0,0.00028,0.0351,1,backdoor
192.168.1.193,49666,192.168.1.37,8080,tcp,-,REJ,0,0,0.000998,0.0351,1,backdoor
192.168.1.193,49447,192.168.1.33,80,tcp,-,REJ,0,0,0.000501,0.0351,1,backdoor
192.168.1.193,49669,192.168.1.37,8080,tcp,-,REJ,0,0,0.000402,0.0351,1,backdoor
192.168.1.193,49878,192.168.1.33,80,tcp,-,REJ,0,0,0.000353,0.0351,1,backdoor
192.168.1.193,50034,192.168.1.33,80,tcp,-,REJ,0,0,0.000286,0.0351,1,backdoor
192.168.1.193,49472,192.168.1.37,8080,tcp,-,REJ,0,0,0.000308,0.0351,1,backdoor
192.168.1.193,49528,192.168.1.33,80,tcp,-,REJ,0,0,0.000289,0.0351,1,backdoor
192.168.1.193,49379,192.168.1.37,8080,tcp,-,REJ,0,0,0.000483,0.0351,1,backdoor
192.168.1.193,50103,192.168.1.37,8080,tcp,-,REJ,0,0,0.000328,0.0351,1,backdoor
192.168.1.193,49699,192.168.1.37,8080,tcp,-,REJ,0,0,0.000348,0.0351,1,backdoor
192.168.1.193,49988,192.168.1.33,80,tcp,-,REJ,0,0,0.00029,0.0351,1,backdoor
192.168.1.193,49979,192.168.1.33,80,tcp,-,REJ,0,0,0.000374,0.0351,1,backdoor
192.168.1.193,49504,192.168.1.37,8080,tcp,-,REJ,0,0,0.000418,0.0351,1,backdoor
192.168.1.193,49686,192.168.1.33,80,tcp,-,REJ,0,0,0.000389,0.0351,1,backdoor
192.168.1.193,49916,192.168.1.37,8080,tcp,-,REJ,0,0,0.00044,0.0351,1,backdoor
192.168.1.193,49346,192.168.1.37,8080,tcp,-,REJ,0,0,0.00028,0.0351,1,backdoor
192.168.1.193,49380,192.168.1.37,8080,tcp,-,REJ,0,0,0.000313,0.0351,1,backdoor
192.168.1.193,49977,192.168.1.33,80,tcp,-,REJ,0,0,0.000291,0.0351,1,backdoor
192.168.1.193,49565,192.168.1.33,80,tcp,-,REJ,0,0,0.000366,0.0351,1,backdoor
192.168.1.193,50052,192.168.1.37,8080,tcp,-,REJ,0,0,0.000483,0.0351,1,backdoor
192.168.1.193,49843,192.168.1.37,8080,tcp,-,REJ,0,0,0.00028,0.0351,1,backdoor
192.168.1.193,49880,192.168.1.37,8080,tcp,-,REJ,0,0,0.000293,0.0351,1,backdoor
192.168.1.193,49979,192.168.1.33,80,tcp,-,REJ,0,0,0.000508,0.0351,1,backdoor
192.168.1.193,49969,192.168.1.33,80,tcp,-,REJ,0,0,0.000277,0.0351,1,backdoor
192.168.1.193,49578,192.168.1.33,80,tcp,-,REJ,0,0,0.000284,0.0351,1,backdoor
192.168.1.193,49728,192.168.1.37,8080,tcp,-,REJ,0,0,0.000398,0.0351,1,backdoor
192.168.1.193,49877,192.168.1.37,8080,tcp,-,REJ,0,0,0.000279,0.0351,1,backdoor
192.168.1.193,49763,192.168.1.37,8080,tcp,-,REJ,0,0,0.000423,0.0351,1,backdoor
192.168.1.193,49972,192.168.1.37,8080,tcp,-,REJ,0,0,0.000505,0.0351,1,backdoor
192.168.1.193,49407,192.168.1.33,80,tcp,-,REJ,0,0,0.000286,0.0351,1,backdoor
192.168.1.193,49671,192.168.1.37,8080,tcp,-,REJ,0,0,0.000311,0.0351,1,backdoor
192.168.1.193,49660,192.168.1.37,8080,tcp,-,REJ,0,0,0.000325,0.0351,1,backdoor
192.168.1.193,50045,192.168.1.37,8080,tcp,-,REJ,0,0,0.000305,0.0351,1,backdoor
192.168.1.193,49447,192.168.1.33,80,tcp,-,REJ,0,0,0.000279,0.0351,1,backdoor
192.168.1.193,49383,192.168.1.37,8080,tcp,-,REJ,0,0,0.001144,0.0351,1,backdoor
192.168.1.193,49400,192.168.1.37,8080,tcp,-,REJ,0,0,0.000436,0.0351,1,backdoor
192.168.1.193,49840,192.168.1.37,8080,tcp,-,REJ,0,0,0.000383,0.0351,1,backdoor
192.168.1.193,49460,192.168.1.37,8080,tcp,-,REJ,0,0,0.000332,0.0351,1,backdoor
192.168.1.193,49674,192.168.1.37,8080,tcp,-,REJ,0,0,0.000283,0.0351,1,backdoor
192.168.1.193,50041,192.168.1.33,80,tcp,-,REJ,0,0,0.000363,0.0351,1,backdoor
192.168.1.193,49607,192.168.1.33,80,tcp,-,REJ,0,0,0.000326,0.0351,1,backdoor
192.168.1.193,50042,192.168.1.37,8080,tcp,-,REJ,0,0,0.000376,0.0351,1,backdoor
192.168.1.193,49493,192.168.1.33,80,tcp,-,REJ,0,0,0.000284,0.0351,1,backdoor
192.168.1.193,49321,192.168.1.37,8080,tcp,-,REJ,0,0,0.00036,0.0351,1,backdoor
192.168.1.193,49480,192.168.1.33,80,tcp,-,REJ,0,0,0.000357,0.0351,1,backdoor
192.168.1.193,49953,192.168.1.33,80,tcp,-,REJ,0,0,0.000436,0.0351,1,backdoor
192.168.1.193,50093,192.168.1.37,8080,tcp,-,REJ,0,0,0.00036,0.0351,1,backdoor
192.168.1.193,49902,192.168.1.33,80,tcp,-,REJ,0,0,0.000363,0.0351,1,backdoor
192.168.1.193,49265,192.168.1.37,8080,tcp,-,REJ,0,0,0.000288,0.0351,1,backdoor
192.168.1.193,49817,192.168.1.37,8080,tcp,-,REJ,0,0,0.00011,0.0349,1,backdoor
192.168.1.193,49450,192.168.1.37,8080,tcp,-,REJ,0,0,0.000138,0.0349,1,backdoor
192.168.1.193,49358,192.168.1.37,8080,tcp,-,REJ,0,0,0.000172,0.0349,1,backdoor
192.168.1.193,49495,192.168.1.33,80,tcp,-,REJ,0,0,0.000168,0.0349,1,backdoor
192.168.1.193,49420,192.168.1.33,80,tcp,-,REJ,0,0,0.000112,0.0349,1,backdoor
192.168.1.193,49667,192.168.1.33,80,tcp,-,REJ,0,0,0.000128,0.0349,1,backdoor
192.168.1.193,49973,192.168.1.33,80,tcp,-,REJ,0,0,0.000139,0.0349,1,backdoor
192.168.1.193,49603,192.168.1.33,80,tcp,-,REJ,0,0,0.000115,0.0349,1,backdoor
192.168.1.193,49543,192.168.1.33,80,tcp,-,REJ,0,0,0.000127,0.0349,1,backdoor
192.168.1.193,49839,192.168.1.33,80,tcp,-,REJ,0,0,0.000142,0.0349,1,backdoor
192.168.1.193,49530,192.168.1.33,80,tcp,-,REJ,0,0,0.000109,0.0349,1,backdoor
192.168.1.193,49446,192.168.1.37,8080,tcp,-,REJ,0,0,0.000114,0.0349,1,backdoor
192.168.1.193,50021,192.168.1.37,8080,tcp,-,REJ,0,0,0.000183,0.0349,1,backdoor
192.168.1.193,50112,192.168.1.37,8080,tcp,-,REJ,0,0,0.000207,0.0349,1,backdoor
192.168.1.193,50026,192.168.1.37,8080,tcp,-,REJ,0,0,0.000163,0.0349,1,backdoor
192.168.1.193,49576,192.168.1.33,80,tcp,-,REJ,0,0,0.000187,0.0349,1,backdoor
192.168.1.193,49405,192.168.1.37,8080,tcp,-,REJ,0,0,0.000169,0.0349,1,backdoor
192.168.1.193,49673,192.168.1.33,80,tcp,-,REJ,0,0,0.000144,0.0349,1,backdoor
192.168.1.193,50025,192.168.1.33,80,tcp,-,REJ,0,0,0.000248,0.0349,1,backdoor
192.168.1.193,49641,192.168.1.33,80,tcp,-,REJ,0,0,0.000122,0.0349,1,backdoor
192.168.1.193,50065,192.168.1.33,80,tcp,-,REJ,0,0,0.000199,0.0349,1,backdoor
192.168.1.193,49262,192.168.1.37,8080,tcp,-,REJ,0,0,0.00027,0.0349,1,backdoor
192.168.1.193,49900,192.168.1.33,80,tcp,-,REJ,0,0,0.000273,0.0349,1,backdoor
192.168.1.193,49719,192.168.1.33,80,tcp,-,REJ,0,0,0.000215,0.0349,1,backdoor
192.168.1.193,49265,192.168.1.37,8080,tcp,-,REJ,0,0,0.000211,0.0349,1,backdoor
192.168.1.193,49972,192.168.1.37,8080,tcp,-,REJ,0,0,0.000137,0.0349,1,backdoor
192.168.1.193,49732,192.168.1.37,8080,tcp,-,REJ,0,0,0.000122,0.0349,1,backdoor
192.168.1.193,49846,192.168.1.33,80,tcp,-,REJ,0,0,0.000243,0.0349,1,backdoor
192.168.1.193,49735,192.168.1.33,80,tcp,-,REJ,0,0,0.000548,0.0349,1,backdoor
192.168.1.193,49550,192.168.1.33,80,tcp,-,REJ,0,0,0.000104,0.0349,1,backdoor
192.168.1.193,50045,192.168.1.37,8080,tcp,-,REJ,0,0,0.000145,0.0349,1,backdoor
192.168.1.193,49663,192.168.1.33,80,tcp,-,REJ,0,0,0.000158,0.0349,1,backdoor
192.168.1.193,49452,192.168.1.33,80,tcp,-,REJ,0,0,0.000156,0.0349,1,backdoor
192.168.1.193,49671,192.168.1.37,8080,tcp,-,REJ,0,0,0.000106,0.0349,1,backdoor
192.168.1.193,49559,192.168.1.33,80,tcp,-,REJ,0,0,0.000125,0.0349,1,backdoor
192.168.1.193,49998,192.168.1.33,80,tcp,-,REJ,0,0,0.000157,0.0349,1,backdoor
192.168.1.193,49470,192.168.1.37,8080,tcp,-,REJ,0,0,0.000141,0.0349,1,backdoor
192.168.1.193,49634,192.168.1.33,80,tcp,-,REJ,0,0,0.000118,0.0349,1,backdoor
192.168.1.193,49605,192.168.1.33,80,tcp,-,REJ,0,0,0.000103,0.0349,1,backdoor
192.168.1.193,49886,192.168.1.33,80,tcp,-,REJ,0,0,0.000139,0.0349,1,backdoor
192.168.1.193,49661,192.168.1.33,80,tcp,-,REJ,0,0,0.000238,0.0349,1,backdoor
192.168.1.193,49860,192.168.1.37,8080,tcp,-,REJ,0,0,0.00011,0.0349,1,backdoor
192.168.1.193,50055,192.168.1.37,8080,tcp,-,REJ,0,0,0.000126,0.0349,1,backdoor
192.168.1.193,49916,192.168.1.37,8080,tcp,-,REJ,0,0,0.000152,0.0349,1,backdoor
192.168.1.193,49640,192.168.1.37,8080,tcp,-,REJ,0,0,0.000184,0.0349,1,backdoor
192.168.1.193,49417,192.168.1.37,8080,tcp,-,REJ,0,0,0.000177,0.0349,1,backdoor
192.168.1.193,49430,192.168.1.33,80,tcp,-,REJ,0,0,0.000144,0.0349,1,backdoor
192.168.1.193,49659,192.168.1.33,80,tcp,-,REJ,0,0,0.000235,0.0349,1,backdoor
192.168.1.193,50073,192.168.1.33,80,tcp,-,REJ,0,0,0.000121,0.0349,1,backdoor
192.168.1.193,49263,192.168.1.37,8080,tcp,-,REJ,0,0,0.000133,0.0349,1,backdoor
192.168.1.193,49360,192.168.1.37,8080,tcp,-,REJ,0,0,0.000162,0.0349,1,backdoor
192.168.1.193,49967,192.168.1.37,8080,tcp,-,REJ,0,0,0.000181,0.0349,1,backdoor
192.168.1.193,49536,192.168.1.33,80,tcp,-,REJ,0,0,0.000114,0.0349,1,backdoor
192.168.1.193,49628,192.168.1.37,8080,tcp,-,REJ,0,0,0.000103,0.0349,1,backdoor
192.168.1.193,49852,192.168.1.33,80,tcp,-,REJ,0,0,0.00016,0.0349,1,backdoor
192.168.1.193,49948,192.168.1.33,80,tcp,-,REJ,0,0,0.000146,0.0349,1,backdoor
192.168.1.193,49824,192.168.1.33,80,tcp,-,REJ,0,0,0.000172,0.0349,1,backdoor
192.168.1.193,49870,192.168.1.37,8080,tcp,-,REJ,0,0,0.000109,0.0349,1,backdoor
192.168.1.193,49718,192.168.1.37,8080,tcp,-,REJ,0,0,0.000148,0.0349,1,backdoor
192.168.1.193,49479,192.168.1.37,8080,tcp,-,REJ,0,0,0.000128,0.0349,1,backdoor
